,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
alia,4,7,1,8,7,1,6,12,8,5,0,7,0,4,7,10,14,6,3,49,2,3,2,8,1,4,0,2,5,4,2,1,3,1,1,0,4,4,12,0,9,3,0,0
primetime,1,0,0,1,1,0,0,1,3,0,0,4,0,1,1,5,1,1,1,2,8,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0
gttv,8,0,1,2,7,0,4,2,4,6,0,4,1,1,2,1,2,3,2,3,2,23,0,1,0,2,0,0,0,1,1,1,2,1,0,0,0,3,4,0,3,4,0,0
euronewsgeorgia,0,0,0,2,2,0,0,1,6,1,0,1,0,0,1,1,3,3,4,2,0,0,12,0,0,0,0,0,4,1,0,0,1,0,1,1,0,4,0,0,1,0,1,0
formula,4,1,1,13,4,0,8,7,10,6,0,4,2,2,11,6,12,3,2,8,0,1,0,24,3,8,0,4,9,4,1,0,0,0,0,0,1,7,12,0,6,1,1,0
ambebi,4,3,0,6,4,0,2,0,7,3,0,1,2,0,6,3,5,4,4,1,0,0,0,3,11,1,0,3,3,2,1,0,0,0,0,0,0,4,5,0,1,3,1,0
metronome,8,2,0,10,5,1,3,5,13,6,0,2,1,1,9,3,14,8,1,4,1,2,0,8,1,19,0,6,7,2,1,1,0,0,0,1,0,5,7,0,2,1,0,0
jamnews,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kvirispalitra,6,2,1,7,4,1,2,1,10,3,0,2,1,0,4,3,8,3,1,2,0,0,0,4,3,6,0,13,6,0,1,0,1,0,0,1,0,4,6,0,3,1,1,0
radiotavisupleba,9,1,1,8,4,0,5,4,13,7,0,2,1,2,8,5,12,5,3,5,0,0,4,9,3,7,0,6,27,2,0,0,1,1,1,0,0,8,9,0,3,5,2,0
tabula,6,1,0,8,1,0,3,2,2,3,0,5,4,2,3,3,7,1,1,4,0,1,1,4,2,2,0,0,2,24,0,0,1,0,0,0,0,4,11,0,4,3,1,0
sputnik,5,2,0,2,4,1,2,1,3,1,0,1,0,0,3,1,3,0,2,2,0,1,0,1,1,1,0,1,0,0,10,0,0,0,1,1,0,1,2,0,0,2,1,0
batumelebi,0,1,0,0,1,0,1,1,4,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,2,1,0,1,0,0,0
paraleli,3,1,1,3,3,0,2,1,0,1,0,1,0,0,2,1,1,1,1,3,1,2,1,0,0,0,0,1,1,1,0,0,7,0,0,0,0,1,1,0,2,2,0,0
newspress,23,0,5,1,8,2,3,1,1,5,7,5,2,1,0,0,2,0,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,30,0,0,0,1,1,0,6,18,0,1
newsline,2,3,0,1,1,1,2,0,0,1,0,0,0,0,2,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13,1,0,1,0,0,1,0,0,0
civil,2,2,0,1,2,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0
allnews,0,1,0,1,0,0,1,1,3,0,0,2,0,0,1,3,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0
accentnews,4,1,0,11,5,2,7,7,14,6,0,2,3,1,11,3,17,9,9,4,0,3,4,7,4,5,1,4,8,4,1,2,1,1,1,0,0,31,8,1,7,3,1,0
timer,13,7,4,16,12,0,11,3,11,18,0,17,2,2,19,4,16,7,6,12,0,4,0,12,5,7,0,6,9,11,2,1,1,1,0,0,1,8,53,0,13,6,1,0
itv,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
frontnews2,15,4,3,14,10,1,5,5,3,10,3,5,2,3,12,5,10,5,6,9,1,3,1,6,1,2,0,3,3,4,0,1,2,6,1,0,1,7,13,0,38,14,2,0
reportiori,57,1,9,8,16,1,10,1,4,15,12,11,2,0,4,3,5,2,9,3,1,4,0,1,3,1,0,1,5,3,2,0,2,18,0,0,0,3,6,0,14,73,2,1
amerikiskhma,1,0,0,3,0,0,1,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,2,2,6,0
agenda,2,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
