,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
netgazeti,1,0,0,3,0,0,1,0,3,0,0,0,1,5,3,1,3,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
mtavari,4,4,1,12,6,1,5,0,12,7,1,2,3,3,28,6,14,0,4,5,1,1,0,8,2,0,0,0,4,0,2,0,0,1,1,0,0,0,5,0,7,7,0,0
metronome-mix,1,14,0,4,2,1,2,0,8,1,0,3,0,1,6,34,11,0,1,7,3,0,0,2,1,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0
tvpirveli,6,7,0,11,6,1,4,2,15,3,0,0,3,3,14,11,35,0,6,8,1,0,0,7,2,0,0,1,7,0,2,1,0,0,0,1,0,0,1,0,6,2,0,0
on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bm,7,0,0,8,5,2,4,1,3,9,0,0,5,2,4,1,6,0,17,1,0,0,0,3,0,0,0,2,2,0,3,0,1,2,0,0,0,0,0,0,2,5,0,0
alia,2,1,0,4,4,0,1,1,4,4,0,4,1,0,5,7,8,0,1,21,10,2,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0
primetime,5,0,1,1,5,0,0,0,0,4,0,5,0,0,1,3,1,0,0,10,15,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0
gttv,5,0,1,2,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,1,2,0,8,3,0,1,0,7,4,0,2,2,1,8,2,7,0,3,4,1,1,0,14,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0
ambebi,1,2,0,1,1,0,1,0,3,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
metronome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,1,1,0,3,0,1,1,0,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
radiotavisupleba,3,1,1,4,3,0,1,1,3,5,1,1,3,2,4,2,7,0,2,2,0,0,0,2,0,0,0,1,12,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,2,1,0,1,0,0,1,0,1,1,0,0,0,0,2,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0
batumelebi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
newspress,7,0,1,1,5,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,8,0,0
newsline,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
civil,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
allnews,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
accentnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timer,1,0,1,2,0,0,0,0,0,2,0,1,0,1,5,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,5,1,2,5,6,1,3,0,9,2,2,1,1,1,7,2,6,0,2,2,1,0,0,2,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,14,6,0,0
reportiori,25,0,3,7,11,1,3,1,2,21,1,5,1,0,7,0,2,0,5,1,2,4,0,4,0,0,0,0,3,0,1,0,0,8,0,0,0,0,2,0,6,36,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
