,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
alia,3,3,0,2,2,1,3,1,4,0,0,1,2,2,5,5,12,3,2,24,2,1,3,2,1,1,0,2,3,4,0,0,0,0,1,0,0,3,0,0,2,3,0,0
primetime,3,1,0,0,2,0,0,0,0,1,1,0,0,0,1,3,1,0,0,2,5,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0
gttv,13,2,7,3,13,1,5,1,0,12,1,2,2,0,1,0,0,1,3,1,0,24,1,1,0,0,0,3,0,2,0,1,1,3,0,0,0,1,0,0,7,11,0,0
euronewsgeorgia,2,1,1,0,3,0,2,2,6,3,1,1,1,2,5,3,9,5,0,3,0,1,15,0,1,0,0,0,1,0,1,0,0,2,0,0,2,5,2,0,3,3,3,0
formula,2,0,0,5,1,0,4,3,1,2,0,0,1,1,7,1,8,7,5,2,1,1,0,22,0,3,1,1,4,4,0,0,0,0,1,0,0,9,5,0,1,0,2,0
ambebi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,4,0,1,1,0,0,1,0,8,0,0,0,1,1,0,0,0,1,1,0,0,2,1,0,3,0,0,0
metronome,0,1,0,3,0,0,2,1,2,0,0,0,1,0,1,0,5,1,2,1,0,0,0,3,0,7,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0
jamnews,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kvirispalitra,0,3,0,4,2,0,3,1,2,1,0,2,0,0,1,3,2,4,1,2,1,3,0,1,0,1,0,10,0,1,0,1,1,0,0,0,0,3,1,0,1,0,0,0
radiotavisupleba,4,1,1,10,2,0,6,2,5,5,0,0,7,1,8,2,8,6,2,3,0,0,1,4,1,2,1,0,20,7,0,0,0,0,1,0,0,8,4,0,6,2,1,0
tabula,6,0,0,6,3,0,6,4,3,6,0,0,3,0,7,1,5,4,4,4,0,2,0,4,1,0,1,1,7,27,0,0,0,0,0,0,0,5,4,0,1,3,0,0
sputnik,5,1,1,0,3,0,0,0,2,3,2,0,0,0,1,2,1,3,5,0,2,0,1,0,0,0,0,0,0,0,13,0,0,2,1,1,0,0,0,0,3,4,0,0
batumelebi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
paraleli,1,0,0,2,1,2,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,1,2,0,2,1,0,0
newspress,17,1,4,2,13,1,4,0,1,10,6,0,0,0,0,0,0,1,5,0,0,3,2,0,1,0,0,0,0,0,2,0,0,23,0,0,0,1,0,0,3,14,0,0
newsline,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,8,2,1,2,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,11,0,0,0,0,0,1,1,1,0
civil,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,1,0,0
allnews,0,0,0,1,0,0,1,1,3,0,0,0,1,1,2,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,1,0
accentnews,6,1,1,10,5,0,13,4,7,2,0,1,3,1,15,5,16,8,7,3,0,1,5,9,2,2,1,3,8,5,0,0,1,1,0,0,2,32,5,0,10,2,2,0
timer,10,0,2,7,9,0,6,4,1,9,0,1,1,0,8,1,9,3,6,0,0,0,2,5,1,2,1,1,4,4,0,0,2,0,0,0,0,5,28,0,5,6,1,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,30,4,17,14,22,4,10,1,4,30,2,2,2,2,9,3,20,7,13,2,0,7,3,1,3,0,0,1,6,1,3,0,2,3,1,3,2,10,5,0,65,22,2,1
reportiori,77,5,24,6,40,2,10,1,2,38,10,3,2,0,0,4,1,1,9,3,1,11,3,0,0,0,0,0,2,3,4,0,1,14,1,1,0,2,6,0,22,84,1,0
amerikiskhma,1,0,1,0,1,0,2,1,2,0,0,0,0,1,1,0,3,2,1,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,2,1,5,0
agenda,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
