,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
netgazeti,2,1,0,2,2,0,3,4,3,2,0,0,1,11,4,2,5,4,1,4,0,0,0,3,1,0,0,0,4,0,0,2,0,1,1,0,0,4,1,1,1,0,0,0
mtavari,6,2,0,12,2,2,6,7,4,4,0,0,3,4,35,9,15,7,4,10,0,1,2,5,1,3,1,1,3,0,1,3,0,1,1,0,0,5,4,0,5,0,0,0
metronome-mix,4,12,0,5,6,2,6,3,2,4,0,1,2,2,9,47,7,8,7,10,3,0,1,3,2,2,0,4,1,1,0,3,0,0,3,0,0,1,1,0,2,0,0,0
tvpirveli,3,6,0,10,5,3,14,8,7,1,1,2,5,5,15,7,66,10,9,11,1,4,0,5,1,5,1,3,5,2,1,5,1,7,1,0,1,8,14,2,11,0,0,0
on,9,4,0,8,4,1,9,5,7,2,0,1,3,4,7,8,10,28,1,5,0,1,0,3,0,2,0,2,4,0,0,3,0,0,1,0,1,2,1,0,5,0,0,0
bm,6,4,1,7,8,8,7,0,8,7,2,0,4,1,4,7,9,1,66,8,1,4,1,2,1,0,0,4,1,6,1,0,0,9,1,0,0,4,8,3,6,0,0,0
alia,11,6,4,6,12,1,3,3,3,2,0,1,0,4,10,10,11,5,8,39,1,3,0,2,1,1,1,1,0,2,1,2,2,5,2,0,0,4,5,3,10,0,0,0
primetime,5,1,1,0,5,1,0,0,0,3,1,1,0,0,0,3,1,0,1,1,7,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
gttv,12,0,2,4,8,0,1,0,2,5,2,5,0,0,1,0,4,1,4,3,0,21,0,1,0,1,0,2,1,0,0,0,1,4,0,0,1,1,5,2,7,0,0,0
euronewsgeorgia,2,0,0,0,2,0,0,3,2,0,0,0,1,0,2,1,0,0,1,0,0,0,9,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
formula,2,1,0,6,3,1,2,3,3,3,0,0,2,3,5,3,5,3,2,2,1,1,0,15,0,0,0,1,1,0,1,1,0,2,1,0,0,1,1,0,6,0,0,0
ambebi,1,1,0,3,2,0,1,0,2,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,6,1,0,1,1,0,0,1,0,1,0,0,1,2,1,1,0,0,0,0
metronome,0,0,0,3,2,1,2,1,3,0,0,0,2,0,3,2,5,2,0,1,0,1,1,0,1,10,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0
jamnews,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
kvirispalitra,2,4,1,3,4,1,2,0,2,3,0,3,2,0,1,4,3,2,4,1,1,2,0,1,1,0,0,13,3,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0
radiotavisupleba,4,0,0,7,3,0,1,5,3,3,0,2,5,4,3,1,5,4,1,0,0,1,3,1,1,1,0,3,21,1,0,2,0,0,0,0,1,6,0,0,1,0,0,0
tabula,1,1,0,2,2,1,3,0,2,6,0,0,2,0,0,1,2,0,6,2,0,0,1,0,0,0,0,0,1,18,2,0,1,0,0,1,0,0,1,0,0,0,0,0
sputnik,6,0,0,1,5,0,0,1,2,3,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,7,0,0,1,1,0,0,0,0,0,1,0,0,0
batumelebi,0,1,0,2,0,0,2,1,2,0,0,0,2,2,3,3,5,3,0,2,0,0,0,1,1,0,1,1,2,0,0,10,0,0,0,0,0,2,0,0,2,0,0,0
paraleli,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,2,0,0,0
newspress,32,0,6,8,18,3,6,0,2,6,5,2,0,1,1,0,7,0,9,5,1,4,0,2,1,0,0,0,0,0,1,0,0,53,0,0,0,4,6,3,10,0,0,0
newsline,3,1,0,2,2,0,0,1,1,1,0,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0
civil,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
allnews,2,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
accentnews,2,0,0,6,2,1,4,5,2,2,0,0,2,4,5,1,8,2,4,4,0,1,2,1,2,1,1,0,6,0,0,2,0,4,0,0,0,18,5,2,3,0,0,0
timer,7,1,1,8,6,1,5,0,2,3,2,2,1,1,4,1,14,1,8,5,0,5,0,1,1,4,1,2,0,1,0,0,1,6,0,0,1,5,25,3,10,0,0,0
itv,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,3,3,2,0,0,0
frontnews2,15,0,4,16,5,1,9,1,4,8,2,3,1,1,5,2,11,5,6,10,0,7,0,6,0,1,1,1,1,0,1,2,2,10,1,0,0,3,10,2,44,0,0,0
reportiori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
