,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
ambebi,1,1,0,4,2,0,5,1,6,1,0,1,1,0,5,3,5,0,1,3,0,0,1,0,9,1,0,0,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0
metronome,3,0,0,4,5,0,5,3,9,2,0,1,2,2,5,1,9,2,2,2,1,1,6,6,1,20,0,0,0,0,1,1,0,0,0,1,1,5,1,0,4,0,0,0
jamnews,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kvirispalitra,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0
radiotavisupleba,3,0,1,4,2,0,2,2,1,4,0,4,6,3,4,2,2,1,2,2,0,1,3,2,1,0,0,0,13,0,0,1,0,0,0,0,0,3,2,0,1,1,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,0,0,0,1,4,0,0,1,0,1,0,1,0,1,1,0,1,2,1,2,0,1,0,1,0,1,0,0,0,0,7,1,0,0,0,1,0,2,0,0,4,0,0,0
batumelebi,0,1,1,1,1,0,4,1,0,0,0,0,1,1,2,0,4,2,2,3,0,1,1,2,0,1,0,2,1,0,1,9,0,1,0,1,0,4,1,1,4,0,0,0
paraleli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
newspress,14,0,5,3,5,2,2,0,1,4,8,1,0,0,0,0,2,0,4,3,0,3,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,2,3,2,7,12,0,0
newsline,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
civil,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,0,2,0,0,1,0,0,0
allnews,0,1,0,0,3,1,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
accentnews,5,0,1,8,1,1,8,4,3,2,0,2,5,1,10,1,5,5,12,5,0,2,4,6,1,5,1,1,3,0,2,4,0,2,0,2,0,30,6,1,6,2,0,0
timer,1,2,1,6,4,0,4,1,3,4,0,4,2,0,10,3,6,1,5,5,0,2,1,2,1,1,0,0,2,0,0,1,0,3,0,0,0,6,21,2,7,3,0,0
itv,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,2,0,0,0
frontnews2,14,1,3,7,11,0,13,4,7,9,2,5,1,1,9,6,13,2,6,7,1,4,4,6,1,4,0,1,1,0,4,4,1,7,0,1,0,6,7,2,40,9,0,0
reportiori,47,0,10,10,12,0,6,0,5,17,9,10,0,1,3,1,3,1,3,3,0,8,0,1,0,0,0,0,1,0,0,0,2,12,0,0,1,2,3,0,9,65,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
