,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
tvpirveli,4,3,0,9,4,5,14,6,12,4,0,4,2,3,18,5,45,4,13,15,0,3,5,7,0,4,1,4,5,0,1,0,0,5,0,0,1,9,7,2,10,4,0,0
on,2,1,0,3,2,0,2,1,2,1,0,1,0,0,4,4,4,13,2,1,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0
bm,8,0,0,12,6,8,8,4,5,3,0,5,1,4,10,2,13,2,62,5,1,5,2,5,1,4,2,1,1,0,0,0,0,6,0,1,3,10,5,3,10,5,0,0
alia,5,3,1,6,2,1,3,1,2,4,0,5,1,2,14,10,15,1,5,29,2,4,1,5,1,1,0,2,3,0,0,0,0,1,1,0,0,4,4,1,6,2,0,0
primetime,3,2,0,2,5,1,1,0,0,3,0,2,0,0,1,1,0,0,1,2,9,1,0,0,1,0,0,0,0,0,2,0,0,3,0,1,1,0,1,0,2,3,0,0
gttv,9,0,1,7,9,2,0,2,2,7,1,3,1,2,1,3,3,0,5,4,1,19,0,1,0,1,0,2,1,0,0,0,1,3,0,1,0,3,4,2,9,5,0,0
euronewsgeorgia,1,0,0,0,1,1,1,1,4,2,1,0,2,0,2,0,5,2,2,1,0,0,13,1,0,0,0,1,3,0,0,1,0,0,1,0,1,2,0,0,1,1,0,0
formula,0,0,0,4,2,2,0,5,4,1,0,2,5,5,11,4,7,1,5,5,0,1,1,18,0,3,2,0,3,0,0,1,0,0,0,0,1,6,2,0,4,0,0,0
ambebi,2,0,0,0,1,0,3,0,1,2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
metronome,1,0,0,2,4,1,3,1,5,1,0,3,1,1,5,1,4,0,4,1,0,1,0,3,0,15,0,1,2,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0
jamnews,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kvirispalitra,1,2,0,0,0,1,1,1,2,1,0,2,1,0,1,0,4,0,1,2,0,2,1,0,0,1,0,8,1,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0
radiotavisupleba,3,0,0,4,2,1,1,2,5,2,0,2,2,3,6,3,5,1,1,3,0,1,3,3,0,2,0,1,22,0,1,0,1,0,1,0,0,10,2,0,3,1,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,2,0,0,3,5,0,1,0,1,0,1,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,2,0,1,1,0,0,0,1,1,0,0
batumelebi,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
paraleli,2,1,0,3,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,0,1,0,1,1,0,0
newspress,15,0,6,7,14,4,4,1,2,6,6,4,0,0,0,0,5,0,6,1,3,3,0,0,0,0,0,1,0,0,2,0,0,26,0,2,0,4,4,2,10,19,0,0
newsline,0,1,0,1,1,0,1,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,2,0,0
civil,2,0,1,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,2,2,0,0
allnews,1,2,0,2,3,1,1,1,2,0,0,1,0,1,1,1,1,2,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,0,0,0
accentnews,2,0,0,6,0,3,3,6,5,3,0,3,4,3,8,1,9,0,10,4,0,3,2,6,0,4,1,2,10,0,0,1,0,4,0,0,0,27,7,2,6,3,0,0
timer,9,1,1,10,6,2,3,2,2,10,0,8,2,1,5,2,7,1,5,4,1,4,0,2,0,1,0,1,2,0,0,0,1,4,0,0,1,7,22,2,11,10,0,0
itv,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,2,3,2,0,0,0
frontnews2,17,1,6,13,10,2,4,3,3,10,2,8,2,4,7,3,10,1,10,6,2,9,1,4,0,2,0,1,3,0,1,0,1,10,0,2,0,6,11,2,38,16,0,0
reportiori,44,0,10,14,25,0,6,1,3,16,7,15,1,1,3,2,4,0,5,2,3,5,1,0,1,0,0,0,1,0,1,0,1,19,2,2,0,3,10,0,16,62,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
