,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
radiotavisupleba,2,0,0,5,1,0,4,4,4,1,0,0,4,1,4,0,2,3,1,3,0,0,0,5,0,0,0,1,15,2,0,1,0,0,0,0,0,5,2,0,1,1,1,0
tabula,5,0,0,5,1,0,0,2,1,4,0,3,1,0,7,5,2,3,1,4,0,2,2,6,0,1,0,0,2,27,1,1,0,0,0,1,0,2,7,0,0,2,1,0
sputnik,5,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,1,1,0,1,0,0,0,1,0,1,10,0,1,0,0,0,0,1,1,0,1,4,0,1
batumelebi,0,0,0,2,1,1,1,2,1,1,1,1,1,0,5,1,5,4,1,7,0,2,1,4,0,0,0,0,1,1,0,11,0,2,0,2,0,3,4,1,2,1,0,0
paraleli,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,2,0,1,2,0,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0,3,0,0,0
newspress,12,0,1,4,7,1,4,1,2,5,2,1,0,0,1,1,3,1,3,2,1,3,0,1,0,0,0,0,0,0,0,2,0,20,0,2,0,2,4,1,7,11,0,1
newsline,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
civil,1,0,0,2,2,0,1,2,1,1,2,1,0,0,2,1,2,2,2,2,0,1,1,3,0,0,0,0,0,1,0,2,0,2,0,6,0,1,1,0,2,2,0,0
allnews,0,0,0,0,0,1,2,1,1,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
accentnews,1,1,0,4,2,1,5,3,5,2,1,3,2,1,6,2,7,5,3,5,0,2,1,5,0,0,0,2,5,2,1,3,0,2,0,1,0,21,8,1,5,2,0,0
timer,3,1,0,8,3,1,2,3,8,5,1,4,3,1,8,2,10,6,5,5,0,3,2,10,0,1,0,1,2,7,1,4,0,4,0,1,0,8,31,1,9,5,0,0
itv,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,7,1,0,0,0
frontnews2,11,1,1,12,5,3,10,3,4,5,1,0,3,1,7,1,14,5,5,4,0,3,0,3,0,2,0,1,1,0,1,2,3,7,0,2,1,5,9,1,35,10,0,0
reportiori,54,0,7,12,18,0,7,3,4,11,3,12,0,1,1,4,4,4,4,1,0,8,0,2,0,0,0,0,1,2,4,1,0,11,0,2,0,2,5,0,10,59,0,0
amerikiskhma,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
agenda,2,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11
