,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
paraleli,0,0,1,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
newspress,14,0,10,5,21,1,5,1,1,8,1,0,0,1,0,0,2,4,3,3,2,5,0,1,0,1,0,1,3,0,1,1,0,24,0,1,1,1,2,2,9,10,0,0
newsline,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0
civil,0,0,2,1,3,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0
allnews,3,3,0,2,6,0,4,1,3,0,0,0,0,3,1,0,4,2,1,2,1,0,2,2,1,2,0,3,4,0,0,0,0,1,1,0,8,2,1,0,1,0,0,0
accentnews,3,3,0,8,3,0,2,3,3,3,0,1,2,6,3,1,5,2,4,2,1,2,1,6,1,1,0,1,5,0,0,1,0,1,0,0,2,13,3,0,5,1,1,0
timer,4,4,0,9,3,0,6,2,2,4,0,2,4,1,7,0,2,1,1,0,0,1,3,2,1,3,0,1,1,0,0,0,1,2,0,0,1,3,21,0,5,2,1,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0
frontnews2,17,2,9,10,20,0,6,3,5,19,0,1,3,2,5,2,3,3,5,3,2,5,0,5,1,3,0,1,6,0,0,1,0,9,0,0,1,5,5,0,34,15,1,0
reportiori,33,1,10,8,16,0,6,2,3,15,5,1,0,0,1,1,2,4,2,2,1,5,2,1,0,1,0,1,4,0,2,0,0,10,0,0,0,1,2,0,15,41,0,0
amerikiskhma,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
