,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,2,5,0,6,7,0,4,0,4,4,0,1,1,1,3,4,1,2,2,2,0,0,1,2,2,1,1,11,1,3,0,0,0,1,0,0,0,2,0,0,2,0,0,0
radiotavisupleba,4,1,0,8,4,1,6,2,6,9,0,2,4,1,11,3,5,5,3,4,0,2,1,3,1,4,0,1,26,4,0,1,0,0,0,0,1,12,0,0,2,0,1,0
tabula,5,3,0,12,6,2,3,1,6,4,0,2,3,1,8,1,4,4,3,2,0,0,1,3,1,1,0,3,4,24,3,1,0,0,0,1,0,4,0,0,6,1,1,0
sputnik,2,0,0,1,1,0,1,0,0,0,0,0,0,2,3,1,2,0,2,2,1,0,0,0,0,0,0,0,0,3,10,2,0,0,0,1,0,1,0,0,2,2,0,1
batumelebi,0,1,0,1,1,0,2,2,2,0,0,0,0,2,3,1,2,1,3,2,0,0,0,1,0,1,0,0,1,1,2,13,0,0,0,0,1,1,0,0,1,0,1,0
paraleli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
newspress,25,1,7,1,9,2,5,0,1,14,6,2,0,0,0,0,0,0,6,0,1,2,0,1,0,0,0,1,0,0,0,0,0,28,1,0,0,1,0,0,5,13,0,1
newsline,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,1,0,0
civil,1,0,0,1,0,0,0,1,1,0,0,0,2,0,3,0,1,1,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,5,0,2,0,0,1,1,0,0
allnews,0,0,0,1,1,0,0,1,4,0,0,1,0,0,1,2,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0
accentnews,4,5,1,13,2,0,12,6,16,8,3,4,8,2,19,4,15,9,14,4,0,2,3,10,2,5,0,2,12,4,1,1,0,1,0,2,2,46,0,0,6,3,0,0
timer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,11,4,5,15,10,0,6,2,7,11,4,5,3,1,13,2,6,5,6,6,0,2,2,4,2,6,0,2,2,6,2,1,0,5,1,1,0,6,0,0,38,8,1,1
reportiori,73,1,14,6,26,0,13,0,5,28,10,8,1,0,0,0,0,1,5,2,2,11,0,0,0,2,0,0,0,1,2,0,0,13,1,1,0,3,0,0,8,76,0,0
amerikiskhma,0,0,0,2,0,0,2,2,0,0,0,0,1,0,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,6,0
agenda,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12
