,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
paraleli,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
newspress,3,0,1,1,3,1,1,0,0,1,1,0,0,0,1,1,0,1,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,2,3,0,1
newsline,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accentnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timer,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,10,2,0,7,6,2,5,0,0,5,0,1,0,2,4,1,3,3,4,5,1,0,0,3,2,1,0,1,2,5,2,0,0,2,0,0,0,0,1,0,17,13,0,1
reportiori,44,4,7,8,13,1,4,0,2,17,1,7,5,0,1,3,2,2,6,4,5,3,0,0,2,3,0,4,0,5,2,0,0,3,1,0,0,0,0,0,13,56,0,2
amerikiskhma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
agenda,3,1,0,2,2,1,0,0,0,2,0,0,1,0,1,2,1,1,3,2,1,0,0,0,1,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,6
