,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiflisnews,5,0,1,1,4,0,0,0,0,7,0,11,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sova,2,2,0,5,1,0,0,1,1,3,0,0,13,1,4,0,2,0,1,2,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,0
netgazeti,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,0,2,0,2,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
mtavari,0,1,0,10,4,0,1,4,2,2,0,1,4,2,30,6,11,0,3,6,1,1,0,6,3,4,0,3,6,2,0,1,0,0,0,0,0,1,10,0,3,0,0,0
metronome-mix,0,6,0,3,1,0,1,0,1,2,0,1,0,0,6,21,2,0,1,7,4,2,0,1,1,0,0,4,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0
tvpirveli,0,3,0,5,1,0,2,2,2,3,0,0,2,2,11,2,19,0,1,3,0,1,0,7,2,4,0,2,4,1,0,0,0,0,0,0,0,2,7,0,3,0,0,0
on,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bm,3,1,0,1,1,1,0,2,0,3,0,0,1,2,3,1,1,0,29,5,0,2,0,1,1,1,0,1,1,3,2,0,0,0,0,0,3,1,2,0,2,0,0,0
alia,1,3,0,0,2,0,0,1,0,0,0,0,2,1,6,7,3,0,5,21,2,1,0,2,1,1,0,0,1,2,1,2,2,0,0,0,0,0,3,0,1,0,0,0
primetime,5,1,4,1,7,0,0,0,0,4,0,1,0,0,1,4,0,0,0,2,11,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
gttv,4,0,1,2,7,0,0,1,0,6,0,1,0,0,1,2,1,0,2,1,4,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0
euronewsgeorgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,0,2,0,3,2,0,0,2,1,1,0,0,2,1,6,1,7,0,1,2,0,0,0,11,0,3,0,0,3,1,0,1,0,0,0,0,0,1,7,0,2,0,0,0
ambebi,1,2,2,0,3,0,1,0,0,2,0,0,0,1,3,1,2,0,1,1,1,0,0,0,9,1,0,3,3,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0
metronome,0,0,0,1,2,0,0,0,2,1,0,0,1,0,4,0,4,0,1,1,0,0,0,3,1,6,0,0,2,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,0,1,0,2,1,0,0,0,1,2,0,0,0,1,3,4,2,0,1,0,0,1,0,0,3,0,0,8,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
radiotavisupleba,1,0,0,5,1,0,0,2,0,1,0,0,0,2,6,1,4,0,1,1,0,0,0,3,3,2,0,2,14,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0
tabula,0,0,0,2,4,0,0,0,1,1,0,1,2,0,2,0,1,0,3,2,0,0,0,1,0,1,0,0,1,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0
sputnik,1,0,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0
batumelebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
newspress,3,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
newsline,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,1,2,1,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0
accentnews,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,1,1,2,0,1,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
timer,0,2,0,4,4,0,2,3,0,2,0,1,1,1,10,0,7,0,2,3,0,2,0,7,1,2,0,0,3,0,0,0,0,0,0,0,0,1,17,0,2,0,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,5,1,1,7,3,0,1,2,1,6,0,0,2,1,3,1,3,0,2,1,2,3,0,2,1,1,0,1,1,1,2,0,0,1,0,0,1,0,2,0,13,0,0,0
reportiori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
