,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
netgazeti,0,0,0,1,0,0,0,2,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
mtavari,4,0,1,9,5,1,1,8,9,4,0,2,2,1,25,2,11,0,6,8,2,2,0,6,0,0,0,2,4,0,2,0,1,1,0,0,0,0,6,0,7,4,0,0
metronome-mix,0,7,0,1,1,0,0,2,1,1,0,2,1,0,2,21,5,0,0,8,3,1,0,3,0,0,0,3,1,0,0,0,0,0,4,0,2,0,3,0,0,0,0,0
tvpirveli,5,2,1,8,4,1,2,7,7,5,0,2,11,1,11,5,44,0,5,8,4,1,0,2,0,0,0,4,4,0,1,0,0,0,0,0,0,0,3,0,3,4,0,0
on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bm,4,1,0,7,5,0,0,7,5,3,0,1,2,1,6,0,5,0,21,6,0,1,0,6,0,0,0,2,2,0,2,0,0,0,0,1,0,0,1,0,5,2,0,0
alia,8,2,2,8,6,2,0,4,7,5,0,3,4,1,8,8,8,0,6,35,3,4,1,5,1,0,0,3,3,0,1,0,1,1,2,2,3,0,5,0,6,2,0,0
primetime,7,6,1,3,5,0,0,0,2,2,0,6,1,0,2,3,4,0,0,3,15,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,5,0,0
gttv,5,0,2,5,6,0,0,1,6,5,0,5,1,0,2,1,1,0,1,4,1,10,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,2,4,0,0
euronewsgeorgia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formula,1,1,0,4,3,0,0,4,4,3,0,1,2,0,6,3,2,0,6,5,1,1,0,11,0,0,0,3,3,0,1,0,0,0,0,0,0,0,2,0,4,1,0,0
ambebi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
metronome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kvirispalitra,1,2,0,1,1,0,0,1,2,1,0,0,1,0,2,3,4,0,2,3,1,0,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
radiotavisupleba,2,0,1,6,2,0,0,3,2,1,0,1,3,1,4,1,4,0,2,3,1,1,0,3,0,0,1,2,15,0,0,0,1,1,0,1,0,1,3,0,3,0,0,0
tabula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sputnik,2,0,0,4,5,0,1,1,5,3,0,0,0,0,2,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,2,1,0,0
batumelebi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
paraleli,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
newspress,19,0,6,4,12,0,2,0,4,3,2,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,17,0,0,0,0,2,0,9,13,0,0
newsline,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
allnews,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
accentnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
timer,3,0,1,10,3,0,4,4,5,5,0,3,3,1,6,3,3,0,1,5,1,3,0,2,0,0,1,1,3,0,1,0,1,2,0,0,0,1,20,0,5,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,21,0,6,9,15,0,4,4,7,9,2,3,1,0,7,0,3,0,5,6,1,2,0,4,0,0,0,2,3,0,2,0,1,9,0,0,0,0,5,0,25,12,0,0
reportiori,43,4,9,8,23,1,3,2,8,21,2,12,0,0,4,0,4,0,2,2,5,4,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,0,2,0,12,43,0,0
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
