,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
postv,18,2,7,1,15,3,0,0,2,4,20,4,0,0,0,2,0,1,1,2,0,2,1,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,6,17,0,0
tiflisnews,15,3,1,6,12,0,0,1,3,15,4,42,1,2,4,4,1,3,2,3,3,6,1,2,0,1,0,1,2,3,0,0,2,3,1,0,0,1,0,0,3,8,0,0
sova,5,0,1,5,0,0,2,0,5,3,0,1,42,0,2,1,0,2,3,0,0,0,3,2,0,1,0,0,6,1,1,0,0,0,0,0,0,5,0,0,1,0,0,4
netgazeti,1,0,0,2,1,2,0,3,0,0,0,2,0,7,3,0,3,1,3,2,0,1,0,3,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0,2,1,0,0,0
mtavari,5,3,0,10,0,3,5,10,5,3,0,4,2,3,47,10,17,3,6,21,1,1,1,13,0,4,0,0,3,5,0,2,0,0,1,2,0,12,3,0,7,0,0,0
metronome-mix,4,10,2,5,6,2,6,2,2,2,2,4,1,0,10,37,7,2,5,13,1,0,1,3,1,0,0,0,1,1,2,2,0,2,4,0,1,3,0,0,4,3,0,0
tvpirveli,1,3,0,14,2,2,12,5,8,1,0,1,0,3,17,7,60,7,7,21,0,1,2,6,0,6,0,0,0,5,0,2,1,2,1,3,0,9,1,1,10,1,0,0
on,3,2,1,7,3,2,4,2,5,2,1,3,2,1,3,2,7,22,2,3,0,0,1,4,0,1,1,0,3,4,1,0,0,2,0,0,1,7,0,0,3,3,0,0
bm,6,2,0,8,6,11,2,3,2,5,1,2,3,3,6,5,7,2,50,5,1,4,1,3,0,2,1,0,2,1,0,0,1,8,0,0,0,6,1,3,3,2,0,3
alia,8,3,1,10,8,5,5,6,4,2,2,3,0,2,21,13,21,3,5,55,2,2,0,7,0,3,1,0,3,4,0,4,1,4,6,0,1,8,3,1,6,2,0,0
primetime,4,1,0,1,2,0,0,0,1,1,0,3,0,0,1,1,0,0,1,2,9,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,0,0
gttv,15,0,1,8,8,1,1,0,6,10,2,6,0,1,1,0,1,0,4,2,4,29,1,1,0,2,1,1,2,2,1,0,1,6,0,0,0,1,0,1,4,12,0,1
euronewsgeorgia,4,1,0,2,0,0,2,0,5,1,1,1,3,0,1,1,2,1,1,0,0,1,11,1,0,2,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,2,0,0
formula,1,1,0,8,1,0,6,9,2,1,0,2,2,3,13,3,6,4,3,7,0,1,1,24,0,3,1,0,2,5,1,0,0,0,0,1,0,10,3,0,4,0,0,0
ambebi,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metronome,4,1,0,4,1,0,1,1,2,3,0,1,1,0,4,0,6,1,2,3,0,2,2,3,0,16,0,0,2,1,1,0,0,1,0,0,0,3,2,0,3,2,0,0
jamnews,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
radiotavisupleba,10,2,1,8,3,5,1,2,4,4,2,2,6,0,3,1,0,3,2,3,0,2,2,2,2,2,0,1,23,2,1,0,0,2,0,0,0,10,3,0,2,1,2,0
tabula,0,0,0,9,3,2,2,3,3,2,0,3,1,1,5,1,5,4,1,4,1,2,0,5,0,1,0,0,2,25,0,0,1,1,0,2,0,4,0,1,6,2,0,0
sputnik,5,1,0,1,4,1,1,0,1,2,0,0,1,0,0,2,0,1,0,0,1,1,1,1,0,1,0,0,1,0,8,0,0,2,0,0,0,1,0,0,3,3,0,1
batumelebi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
paraleli,1,0,0,0,1,1,0,0,0,1,0,2,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,0
newspress,35,1,16,9,30,8,6,0,6,13,14,3,0,2,0,2,2,2,8,4,1,6,0,0,0,1,0,0,2,1,2,0,1,46,0,0,1,2,0,3,16,34,0,1
newsline,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0
civil,0,0,0,2,0,0,1,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,5,0,1,1,0,0,0,0,1
allnews,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0
accentnews,4,3,1,13,3,4,7,5,5,3,0,1,5,2,12,3,9,7,6,8,0,1,2,10,0,3,0,0,10,4,1,0,1,2,0,1,1,31,3,1,5,1,1,0
timer,3,2,0,4,1,2,2,2,2,0,0,0,0,0,3,0,1,0,1,3,0,0,1,3,0,2,0,1,3,0,0,0,0,0,0,1,0,3,11,0,2,0,2,0
itv,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,3,1,0,0,0
frontnews2,22,5,6,5,21,8,8,3,8,8,6,3,1,1,7,4,10,3,3,6,1,4,0,4,0,3,0,0,2,6,3,1,1,16,0,0,0,5,2,1,48,20,1,1
reportiori,66,5,19,10,37,1,7,0,4,18,17,8,0,0,0,3,1,3,2,2,3,12,2,0,0,2,0,0,1,2,3,0,0,34,0,0,0,1,0,0,20,81,0,1
amerikiskhma,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0
agenda,4,0,0,0,1,3,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,24
