,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
metronome,8,2,1,11,5,1,3,2,5,5,0,3,3,2,13,1,13,2,8,5,2,1,1,4,0,28,0,2,5,0,1,2,0,0,0,2,1,11,7,0,4,3,4,0
jamnews,1,0,1,2,1,1,1,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0
kvirispalitra,8,5,4,5,8,2,7,0,4,4,0,4,2,0,1,1,4,0,1,3,0,4,3,1,4,2,2,20,1,0,0,1,0,0,0,1,0,2,1,0,7,6,2,0
radiotavisupleba,1,2,0,4,2,0,2,3,1,3,0,2,3,0,4,3,6,2,4,4,0,1,5,3,2,5,0,1,20,4,1,0,0,0,0,1,0,12,2,0,4,1,2,0
tabula,2,4,0,5,0,0,4,1,2,1,0,1,0,0,3,0,2,2,2,4,0,0,5,0,0,0,0,0,4,30,0,0,1,1,0,1,0,3,1,0,2,0,4,0
sputnik,6,0,0,1,2,1,2,1,2,0,0,1,2,0,4,4,1,0,3,1,0,2,0,0,2,1,0,0,1,0,11,0,0,0,0,0,0,2,2,0,1,1,0,0
batumelebi,0,0,0,2,0,0,1,2,0,0,0,0,1,2,3,0,1,1,1,1,0,0,0,1,0,2,0,1,0,0,0,7,0,0,0,0,0,2,1,0,1,0,0,0
paraleli,2,0,0,3,2,0,0,0,0,2,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,3,2,0,0
newspress,26,1,12,3,10,2,2,0,3,5,13,5,1,0,0,0,0,2,8,0,0,1,0,1,0,0,1,0,0,1,0,0,0,34,0,0,0,1,0,0,9,19,0,1
newsline,0,5,0,1,1,0,0,0,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0
civil,1,1,0,3,0,1,0,1,1,1,0,1,0,0,1,0,2,2,3,1,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0
allnews,1,0,0,1,1,1,0,1,3,1,0,1,0,1,1,1,3,1,1,2,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,0,2,0,1,0
accentnews,3,3,2,16,6,1,5,3,10,10,0,5,7,1,12,2,19,13,13,9,2,5,4,9,4,11,1,2,12,3,2,2,0,1,0,1,2,45,8,0,11,2,3,0
timer,9,7,0,10,6,1,5,1,8,13,1,5,2,2,12,2,14,4,9,10,1,4,0,5,1,7,0,1,2,1,2,1,1,0,0,0,1,8,38,0,7,4,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,18,2,11,13,20,3,9,1,9,11,4,9,4,1,11,1,10,6,4,8,2,6,1,3,2,4,2,7,4,2,1,1,3,9,0,0,2,11,7,0,58,15,2,0
reportiori,37,2,16,6,13,2,9,0,4,11,13,4,1,0,5,7,3,3,5,4,1,3,2,1,2,3,1,6,1,0,1,0,2,19,1,0,0,2,4,0,15,52,4,0
amerikiskhma,5,2,3,2,2,0,0,0,1,2,0,1,1,0,1,2,2,2,1,3,2,1,4,0,2,4,0,2,2,4,0,0,0,0,0,0,1,3,0,0,2,4,15,0
agenda,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
