,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
radiotavisupleba,3,4,1,8,1,1,2,4,1,5,0,1,4,4,10,3,10,4,5,4,2,3,0,9,0,0,0,4,23,3,2,2,0,0,0,0,2,8,3,0,7,0,0,0
tabula,3,2,0,8,0,0,1,3,2,4,0,1,2,2,5,1,4,1,5,5,1,0,1,4,1,0,0,3,3,17,1,3,0,0,0,0,1,5,5,0,5,2,0,0
sputnik,1,0,1,1,2,0,0,0,0,2,0,0,1,1,0,3,1,2,2,2,0,1,0,2,0,0,0,1,2,1,8,0,0,2,0,0,1,1,0,0,2,2,0,0
batumelebi,0,2,0,3,0,0,1,3,1,1,0,1,1,2,5,1,3,4,2,3,1,0,0,3,0,0,0,3,2,3,0,6,0,0,0,0,1,4,2,0,4,0,0,0
paraleli,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
newspress,14,2,2,1,9,0,0,1,0,1,1,2,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,16,0,0,0,1,0,0,5,15,0,1
newsline,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,1,0,1,1,0,1,1,1,2,0,0,0,2,1,3,2,1,2,1,0,0,0,3,0,0,0,1,2,1,1,1,0,0,0,0,5,1,0,0,2,0,0,0
accentnews,3,10,0,12,0,0,4,7,2,2,0,2,1,4,13,3,10,4,7,8,1,0,0,9,3,0,0,5,8,5,1,4,1,1,0,0,1,27,4,0,6,4,0,1
timer,1,4,0,7,0,0,2,5,2,2,0,3,0,2,13,3,14,2,5,14,3,1,1,7,0,0,0,2,3,5,0,2,0,0,0,0,0,4,24,0,4,1,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontnews2,11,2,7,8,9,0,2,4,1,5,0,4,4,5,11,3,6,4,6,7,3,1,0,9,0,0,0,3,7,5,2,4,0,5,0,0,2,6,4,0,26,9,0,0
reportiori,49,1,9,6,19,0,1,1,0,10,1,14,0,0,2,0,1,0,2,9,2,1,0,1,0,0,1,0,0,2,2,0,0,15,0,0,0,4,1,0,9,60,0,1
amerikiskhma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenda,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
