,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
tvpirveli,3,1,0,9,2,0,7,1,10,4,0,2,5,1,13,6,38,0,3,7,2,1,5,6,1,0,0,1,6,9,2,1,0,0,0,0,0,6,2,0,3,2,1,0
on,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bm,5,1,0,0,2,0,3,1,3,0,0,2,1,0,2,0,3,0,19,0,0,2,0,2,1,0,0,0,3,4,4,2,1,0,0,0,2,2,1,1,0,1,1,0
alia,3,3,0,5,2,0,2,2,3,2,0,2,3,3,8,5,7,0,0,16,3,0,3,2,1,0,0,2,4,4,1,0,0,0,1,0,0,1,1,0,3,1,0,0
primetime,1,0,0,0,2,1,1,1,1,0,0,2,0,0,0,3,2,0,0,3,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
gttv,4,0,0,1,3,0,2,0,1,1,0,0,0,0,0,1,1,0,2,0,2,9,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0
euronewsgeorgia,0,1,0,1,0,0,1,0,0,2,0,0,2,1,3,0,5,0,0,3,0,0,4,2,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,2,1,0,0
formula,2,0,0,2,2,0,2,2,4,4,0,2,1,2,4,1,6,0,2,2,0,1,2,12,0,0,0,0,5,4,2,1,0,0,0,0,0,3,1,0,0,4,1,0
ambebi,1,1,0,1,1,0,0,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
metronome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamnews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvirispalitra,0,5,1,2,0,0,3,0,3,0,0,2,0,0,1,3,1,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0
radiotavisupleba,3,1,0,8,1,0,3,3,8,5,0,4,7,2,8,0,6,0,3,4,0,1,2,5,0,0,0,0,16,7,0,1,0,0,0,0,0,4,2,0,2,3,1,0
tabula,5,1,0,10,1,0,5,3,4,4,0,3,7,1,9,1,9,0,4,4,0,1,4,4,0,0,0,0,7,29,1,0,0,0,0,0,0,4,3,0,6,3,0,0
sputnik,3,0,0,0,2,1,0,1,0,4,0,1,2,0,0,2,2,0,4,1,1,2,1,2,0,0,0,0,0,1,13,2,2,1,0,0,0,0,0,0,0,2,0,0
batumelebi,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0
paraleli,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0
newspress,7,0,2,0,5,0,1,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,2,7,0,0
newsline,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allnews,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
accentnews,1,0,0,1,0,0,2,0,4,1,0,2,2,1,6,0,6,0,2,1,1,0,1,3,0,0,0,1,4,4,0,1,0,0,0,0,0,10,1,0,0,1,1,0
timer,2,5,0,4,4,0,2,1,7,3,0,2,1,0,5,1,2,0,1,1,0,0,0,1,1,0,0,3,2,3,0,0,0,0,0,0,0,1,13,0,2,2,0,0
itv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
frontnews2,7,2,2,5,3,0,4,3,2,3,1,3,2,0,4,0,3,0,0,3,0,0,2,0,0,0,0,1,2,6,0,0,1,2,0,0,0,0,2,0,19,6,0,0
reportiori,20,3,2,4,10,0,7,1,5,10,4,5,1,0,3,1,2,0,1,1,0,2,1,4,0,0,0,0,3,3,2,0,0,7,0,0,0,1,2,0,6,33,0,0
amerikiskhma,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
