run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_02_tfidf_similarity_louvain_params_7,sample_02_conditional_probability_louvain_params_2,0.16274257871814982,sample_02,tfidf_similarity,louvain,params_7,19,sample_02,conditional_probability,louvain,params_2,10,True,False,True,False,49,same_sample_diff_method
sample_05_jaccard_spectral_clustering_params_4,sample_17_tfidf_similarity_threshold_components_params_3,0.16692096429661277,sample_05,jaccard,spectral_clustering,params_4,6,sample_17,tfidf_similarity,threshold_components,params_3,8,False,False,False,False,49,diff_method_diff_sample
sample_08_correlation_spectral_clustering_params_2,sample_13_dice_spectral_clustering_params_6,0.35749891634156916,sample_08,correlation,spectral_clustering,params_2,4,sample_13,dice,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_04_dice_louvain_params_2,sample_06_dice_fast_greedy_params_0,0.552823740888769,sample_04,dice,louvain,params_2,6,sample_06,dice,fast_greedy,params_0,3,False,True,False,False,49,diff_method_diff_sample
sample_09_correlation_spectral_clustering_params_7,sample_14_dice_spectral_clustering_params_4,0.20162932790224034,sample_09,correlation,spectral_clustering,params_7,5,sample_14,dice,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_01_jaccard_spectral_clustering_params_3,sample_19_dice_walktrap_params_1,0.30890316081098096,sample_01,jaccard,spectral_clustering,params_3,5,sample_19,dice,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_17_cooccurrence_spectral_clustering_params_9,sample_19_tfidf_similarity_louvain_params_2,0.48031496062992124,sample_17,cooccurrence,spectral_clustering,params_9,3,sample_19,tfidf_similarity,louvain,params_2,5,False,False,False,False,49,diff_method_diff_sample
sample_08_dice_leiden_params_0,sample_13_conditional_probability_walktrap_params_1,0.012920255626562934,sample_08,dice,leiden,params_0,2,sample_13,conditional_probability,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_tfidf_similarity_walktrap_params_0,sample_19_lift_threshold_components_params_8,-0.02642646412654573,sample_06,tfidf_similarity,walktrap,params_0,3,sample_19,lift,threshold_components,params_8,19,False,False,False,False,49,diff_method_diff_sample
sample_11_jaccard_spectral_clustering_params_8,sample_15_lift_spectral_clustering_params_3,0.2042848141146818,sample_11,jaccard,spectral_clustering,params_8,8,sample_15,lift,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_18_cooccurrence_threshold_components_params_1,sample_19_tfidf_similarity_threshold_components_params_3,0.43656723892706184,sample_18,cooccurrence,threshold_components,params_1,5,sample_19,tfidf_similarity,threshold_components,params_3,12,False,False,True,False,49,diff_method_diff_sample
sample_09_dice_threshold_components_params_2,sample_11_conditional_probability_spectral_clustering_params_3,-0.015425888665325285,sample_09,dice,threshold_components,params_2,7,sample_11,conditional_probability,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_05_dice_spectral_clustering_params_4,sample_10_tfidf_similarity_spectral_clustering_params_11,0.22857142857142856,sample_05,dice,spectral_clustering,params_4,6,sample_10,tfidf_similarity,spectral_clustering,params_11,8,False,False,True,False,49,diff_method_diff_sample
sample_00_pmi_spectral_clustering_params_4,sample_14_dice_spectral_clustering_params_1,0.0072252838915287,sample_00,pmi,spectral_clustering,params_4,6,sample_14,dice,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_walktrap_params_4,sample_16_jaccard_spectral_clustering_params_11,0.2112456939659962,sample_03,tfidf_similarity,walktrap,params_4,2,sample_16,jaccard,spectral_clustering,params_11,8,False,False,False,False,49,diff_method_diff_sample
sample_07_jaccard_leiden_params_0,sample_13_cooccurrence_walktrap_params_1,0.001697792869269949,sample_07,jaccard,leiden,params_0,2,sample_13,cooccurrence,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_04_jaccard_girvan_newman_params_0,sample_13_dice_fast_greedy_params_0,0.011410616834794112,sample_04,jaccard,girvan_newman,params_0,2,sample_13,dice,fast_greedy,params_0,3,False,False,False,True,49,diff_method_diff_sample
sample_14_cooccurrence_threshold_components_params_1,sample_18_cooccurrence_fast_greedy_params_0,0.0032231293304769075,sample_14,cooccurrence,threshold_components,params_1,4,sample_18,cooccurrence,fast_greedy,params_0,2,False,True,False,False,49,diff_method_diff_sample
sample_03_cosine_spectral_clustering_params_6,sample_10_tfidf_similarity_spectral_clustering_params_3,0.4049035253155375,sample_03,cosine,spectral_clustering,params_6,3,sample_10,tfidf_similarity,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_10_cooccurrence_spectral_clustering_params_7,sample_16_lift_fast_greedy_params_0,0.053700783968960934,sample_10,cooccurrence,spectral_clustering,params_7,5,sample_16,lift,fast_greedy,params_0,6,False,False,False,False,49,diff_method_diff_sample
sample_10_jaccard_louvain_params_7,sample_11_jaccard_fast_greedy_params_0,0.1911394103875576,sample_10,jaccard,louvain,params_7,19,sample_11,jaccard,fast_greedy,params_0,3,False,True,False,False,49,diff_method_diff_sample
sample_04_dice_louvain_params_0,sample_09_conditional_probability_louvain_params_5,0.05668217799680615,sample_04,dice,louvain,params_0,5,sample_09,conditional_probability,louvain,params_5,5,False,False,True,False,49,diff_method_diff_sample
sample_13_tfidf_similarity_leiden_params_0,sample_19_cooccurrence_spectral_clustering_params_4,-0.017366338713630476,sample_13,tfidf_similarity,leiden,params_0,2,sample_19,cooccurrence,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_06_cooccurrence_spectral_clustering_params_3,sample_16_jaccard_louvain_params_3,0.3281723194375469,sample_06,cooccurrence,spectral_clustering,params_3,5,sample_16,jaccard,louvain,params_3,5,False,False,False,True,49,diff_method_diff_sample
sample_00_cooccurrence_threshold_components_params_3,sample_17_jaccard_spectral_clustering_params_1,-0.03757525430766037,sample_00,cooccurrence,threshold_components,params_3,21,sample_17,jaccard,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_02_cooccurrence_louvain_params_7,sample_08_pmi_spectral_clustering_params_11,-0.018240036594430784,sample_02,cooccurrence,louvain,params_7,22,sample_08,pmi,spectral_clustering,params_11,8,False,False,False,False,49,diff_method_diff_sample
sample_00_tfidf_similarity_spectral_clustering_params_4,sample_19_cosine_spectral_clustering_params_2,0.2198581560283688,sample_00,tfidf_similarity,spectral_clustering,params_4,6,sample_19,cosine,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_louvain_params_3,sample_18_conditional_probability_walktrap_params_4,0.39631771306988794,sample_08,tfidf_similarity,louvain,params_3,4,sample_18,conditional_probability,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_07_correlation_spectral_clustering_params_11,sample_11_tfidf_similarity_girvan_newman_params_0,-0.0030461800901669307,sample_07,correlation,spectral_clustering,params_11,8,sample_11,tfidf_similarity,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_jaccard_spectral_clustering_params_11,sample_08_tfidf_similarity_louvain_params_3,0.35195523077712937,sample_02,jaccard,spectral_clustering,params_11,7,sample_08,tfidf_similarity,louvain,params_3,4,False,False,False,False,49,diff_method_diff_sample
sample_03_cosine_spectral_clustering_params_4,sample_06_tfidf_similarity_louvain_params_0,0.13983597493549577,sample_03,cosine,spectral_clustering,params_4,6,sample_06,tfidf_similarity,louvain,params_0,5,False,False,False,False,49,diff_method_diff_sample
sample_12_cosine_girvan_newman_params_0,sample_16_tfidf_similarity_walktrap_params_4,0.04296875,sample_12,cosine,girvan_newman,params_0,2,sample_16,tfidf_similarity,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_spectral_clustering_params_0,sample_14_tfidf_similarity_walktrap_params_5,0.6860316104228962,sample_07,tfidf_similarity,spectral_clustering,params_0,2,sample_14,tfidf_similarity,walktrap,params_5,2,False,True,False,False,49,diff_method_diff_sample
sample_11_tfidf_similarity_spectral_clustering_params_4,sample_16_conditional_probability_spectral_clustering_params_8,0.4738399704056229,sample_11,tfidf_similarity,spectral_clustering,params_4,6,sample_16,conditional_probability,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_14_dice_threshold_components_params_2,sample_19_dice_fast_greedy_params_1,-0.008732552430385074,sample_14,dice,threshold_components,params_2,4,sample_19,dice,fast_greedy,params_1,2,False,True,False,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_spectral_clustering_params_2,sample_15_cooccurrence_spectral_clustering_params_5,0.5121474847560976,sample_08,tfidf_similarity,spectral_clustering,params_2,4,sample_15,cooccurrence,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_05_conditional_probability_louvain_params_5,sample_06_dice_louvain_params_1,0.010926583992070974,sample_05,conditional_probability,louvain,params_5,5,sample_06,dice,louvain,params_1,2,False,False,True,False,49,diff_method_diff_sample
sample_04_pmi_spectral_clustering_params_4,sample_13_jaccard_walktrap_params_4,-0.1118430683648075,sample_04,pmi,spectral_clustering,params_4,6,sample_13,jaccard,walktrap,params_4,2,False,False,False,True,49,diff_method_diff_sample
sample_04_jaccard_fast_greedy_params_1,sample_04_dice_spectral_clustering_params_0,0.026697992310978216,sample_04,jaccard,fast_greedy,params_1,2,sample_04,dice,spectral_clustering,params_0,2,True,False,False,False,49,same_sample_diff_method
sample_12_lift_spectral_clustering_params_8,sample_14_tfidf_similarity_walktrap_params_0,-0.03874046984441827,sample_12,lift,spectral_clustering,params_8,8,sample_14,tfidf_similarity,walktrap,params_0,4,False,False,False,False,49,diff_method_diff_sample
sample_01_tfidf_similarity_threshold_components_params_3,sample_09_jaccard_spectral_clustering_params_6,-0.10296987505888158,sample_01,tfidf_similarity,threshold_components,params_3,9,sample_09,jaccard,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_04_cooccurrence_spectral_clustering_params_1,sample_13_jaccard_walktrap_params_3,0.17627281460134486,sample_04,cooccurrence,spectral_clustering,params_1,3,sample_13,jaccard,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_01_cooccurrence_spectral_clustering_params_6,sample_06_cosine_spectral_clustering_params_10,0.1776614694874207,sample_01,cooccurrence,spectral_clustering,params_6,3,sample_06,cosine,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_03_jaccard_walktrap_params_5,sample_13_lift_spectral_clustering_params_4,-0.1102619352232173,sample_03,jaccard,walktrap,params_5,2,sample_13,lift,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_06_tfidf_similarity_louvain_params_1,sample_06_tfidf_similarity_louvain_params_5,0.40071276222360214,sample_06,tfidf_similarity,louvain,params_1,6,sample_06,tfidf_similarity,louvain,params_5,5,True,True,True,False,49,same_method_same_sample
sample_02_cosine_spectral_clustering_params_7,sample_15_lift_spectral_clustering_params_8,0.10639540949400104,sample_02,cosine,spectral_clustering,params_7,5,sample_15,lift,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_02_pmi_spectral_clustering_params_6,sample_11_cooccurrence_walktrap_params_0,-0.0384289347273241,sample_02,pmi,spectral_clustering,params_6,3,sample_11,cooccurrence,walktrap,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_07_dice_threshold_components_params_1,sample_12_tfidf_similarity_louvain_params_6,-0.003087364058632103,sample_07,dice,threshold_components,params_1,4,sample_12,tfidf_similarity,louvain,params_6,10,False,False,False,False,49,diff_method_diff_sample
sample_07_lift_threshold_components_params_8,sample_10_cooccurrence_louvain_params_3,-0.05491698595146871,sample_07,lift,threshold_components,params_8,23,sample_10,cooccurrence,louvain,params_3,4,False,False,False,False,49,diff_method_diff_sample
sample_08_cooccurrence_threshold_components_params_0,sample_08_conditional_probability_walktrap_params_0,0.0182205247010206,sample_08,cooccurrence,threshold_components,params_0,3,sample_08,conditional_probability,walktrap,params_0,3,True,False,False,True,49,same_sample_diff_method
sample_13_jaccard_threshold_components_params_0,sample_18_cosine_spectral_clustering_params_9,-0.02215077961742485,sample_13,jaccard,threshold_components,params_0,3,sample_18,cosine,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_08_conditional_probability_spectral_clustering_params_2,sample_09_jaccard_fast_greedy_params_0,0.35412834323676934,sample_08,conditional_probability,spectral_clustering,params_2,4,sample_09,jaccard,fast_greedy,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_04_dice_threshold_components_params_0,sample_05_cooccurrence_walktrap_params_0,-0.026867275658248254,sample_04,dice,threshold_components,params_0,2,sample_05,cooccurrence,walktrap,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_01_cooccurrence_walktrap_params_3,sample_01_tfidf_similarity_louvain_params_2,0.07732978789190527,sample_01,cooccurrence,walktrap,params_3,2,sample_01,tfidf_similarity,louvain,params_2,10,True,False,False,False,49,same_sample_diff_method
sample_01_cooccurrence_spectral_clustering_params_1,sample_02_cosine_spectral_clustering_params_7,0.09879812589122021,sample_01,cooccurrence,spectral_clustering,params_1,3,sample_02,cosine,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_01_conditional_probability_spectral_clustering_params_4,sample_19_conditional_probability_louvain_params_2,0.2441349758971612,sample_01,conditional_probability,spectral_clustering,params_4,6,sample_19,conditional_probability,louvain,params_2,6,False,True,False,False,49,diff_method_diff_sample
sample_04_jaccard_spectral_clustering_params_8,sample_16_conditional_probability_spectral_clustering_params_4,0.14760548796272327,sample_04,jaccard,spectral_clustering,params_8,8,sample_16,conditional_probability,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_05_dice_louvain_params_6,sample_06_dice_louvain_params_2,0.24092477215385408,sample_05,dice,louvain,params_6,9,sample_06,dice,louvain,params_2,9,False,True,True,False,49,same_method_diff_sample
sample_01_correlation_spectral_clustering_params_8,sample_13_lift_spectral_clustering_params_11,0.038338658146964855,sample_01,correlation,spectral_clustering,params_8,8,sample_13,lift,spectral_clustering,params_11,8,False,False,True,False,49,diff_method_diff_sample
sample_06_cooccurrence_spectral_clustering_params_10,sample_07_lift_spectral_clustering_params_7,0.06624779921980184,sample_06,cooccurrence,spectral_clustering,params_10,5,sample_07,lift,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_06_lift_spectral_clustering_params_11,sample_10_cooccurrence_spectral_clustering_params_1,0.05033223678340065,sample_06,lift,spectral_clustering,params_11,8,sample_10,cooccurrence,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_00_lift_spectral_clustering_params_9,sample_18_jaccard_spectral_clustering_params_7,0.397551186302901,sample_00,lift,spectral_clustering,params_9,3,sample_18,jaccard,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_09_jaccard_louvain_params_1,sample_09_tfidf_similarity_louvain_params_4,0.40096031118944875,sample_09,jaccard,louvain,params_1,5,sample_09,tfidf_similarity,louvain,params_4,4,True,False,True,False,49,same_sample_diff_method
sample_08_correlation_spectral_clustering_params_11,sample_18_tfidf_similarity_leiden_params_0,-0.012056773668413288,sample_08,correlation,spectral_clustering,params_11,8,sample_18,tfidf_similarity,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_12_dice_spectral_clustering_params_7,sample_16_cooccurrence_fast_greedy_params_1,0.056530939701881264,sample_12,dice,spectral_clustering,params_7,5,sample_16,cooccurrence,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_00_jaccard_walktrap_params_3,sample_19_lift_fast_greedy_params_0,-0.05047164032831067,sample_00,jaccard,walktrap,params_3,2,sample_19,lift,fast_greedy,params_0,7,False,False,False,False,49,diff_method_diff_sample
sample_03_cooccurrence_spectral_clustering_params_3,sample_09_tfidf_similarity_louvain_params_5,0.2016345646135127,sample_03,cooccurrence,spectral_clustering,params_3,5,sample_09,tfidf_similarity,louvain,params_5,6,False,False,False,False,49,diff_method_diff_sample
sample_12_correlation_spectral_clustering_params_4,sample_15_conditional_probability_spectral_clustering_params_8,0.3846237850824506,sample_12,correlation,spectral_clustering,params_4,6,sample_15,conditional_probability,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_09_correlation_spectral_clustering_params_11,sample_15_tfidf_similarity_spectral_clustering_params_1,0.12154696132596685,sample_09,correlation,spectral_clustering,params_11,8,sample_15,tfidf_similarity,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_00_lift_girvan_newman_params_0,sample_09_pmi_spectral_clustering_params_6,-0.02603282399547255,sample_00,lift,girvan_newman,params_0,2,sample_09,pmi,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_06_pmi_spectral_clustering_params_9,sample_10_jaccard_spectral_clustering_params_10,-0.014457974989193781,sample_06,pmi,spectral_clustering,params_9,3,sample_10,jaccard,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_14_lift_spectral_clustering_params_4,sample_19_dice_girvan_newman_params_0,0.05562855891371003,sample_14,lift,spectral_clustering,params_4,6,sample_19,dice,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_04_cooccurrence_louvain_params_4,sample_18_cosine_louvain_params_4,0.20081967213114754,sample_04,cooccurrence,louvain,params_4,2,sample_18,cosine,louvain,params_4,7,False,False,True,True,49,diff_method_diff_sample
sample_02_dice_spectral_clustering_params_4,sample_07_tfidf_similarity_walktrap_params_0,0.14555978515930543,sample_02,dice,spectral_clustering,params_4,6,sample_07,tfidf_similarity,walktrap,params_0,4,False,False,False,False,49,diff_method_diff_sample
sample_00_conditional_probability_spectral_clustering_params_11,sample_08_cosine_spectral_clustering_params_9,0.17551451187335093,sample_00,conditional_probability,spectral_clustering,params_11,8,sample_08,cosine,spectral_clustering,params_9,3,False,False,True,False,49,diff_method_diff_sample
sample_03_cooccurrence_spectral_clustering_params_4,sample_08_cooccurrence_threshold_components_params_3,0.4857205987957797,sample_03,cooccurrence,spectral_clustering,params_4,6,sample_08,cooccurrence,threshold_components,params_3,20,False,True,False,False,49,diff_method_diff_sample
sample_06_lift_spectral_clustering_params_11,sample_13_pmi_spectral_clustering_params_8,0.11666448082219547,sample_06,lift,spectral_clustering,params_11,8,sample_13,pmi,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_09_tfidf_similarity_spectral_clustering_params_0,sample_11_conditional_probability_spectral_clustering_params_4,0.09460458240946046,sample_09,tfidf_similarity,spectral_clustering,params_0,2,sample_11,conditional_probability,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_spectral_clustering_params_9,sample_19_cooccurrence_walktrap_params_2,0.47343876723438766,sample_07,tfidf_similarity,spectral_clustering,params_9,3,sample_19,cooccurrence,walktrap,params_2,2,False,False,False,False,49,diff_method_diff_sample
sample_00_jaccard_spectral_clustering_params_5,sample_01_tfidf_similarity_spectral_clustering_params_3,0.20334991911870098,sample_00,jaccard,spectral_clustering,params_5,8,sample_01,tfidf_similarity,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_00_conditional_probability_louvain_params_1,sample_09_tfidf_similarity_spectral_clustering_params_6,0.3482373172828891,sample_00,conditional_probability,louvain,params_1,9,sample_09,tfidf_similarity,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_06_lift_louvain_params_2,sample_09_conditional_probability_walktrap_params_3,-0.01900715563506261,sample_06,lift,louvain,params_2,2,sample_09,conditional_probability,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_spectral_clustering_params_1,sample_12_cooccurrence_girvan_newman_params_0,0.055175558595531235,sample_03,tfidf_similarity,spectral_clustering,params_1,3,sample_12,cooccurrence,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_03_jaccard_spectral_clustering_params_7,sample_09_jaccard_spectral_clustering_params_6,0.07293440756788239,sample_03,jaccard,spectral_clustering,params_7,5,sample_09,jaccard,spectral_clustering,params_6,3,False,True,True,False,49,same_method_diff_sample
sample_18_conditional_probability_spectral_clustering_params_4,sample_19_tfidf_similarity_louvain_params_5,0.41430448657781116,sample_18,conditional_probability,spectral_clustering,params_4,6,sample_19,tfidf_similarity,louvain,params_5,5,False,False,False,False,49,diff_method_diff_sample
sample_02_correlation_spectral_clustering_params_3,sample_16_conditional_probability_louvain_params_7,0.14201472423710726,sample_02,correlation,spectral_clustering,params_3,5,sample_16,conditional_probability,louvain,params_7,22,False,False,False,False,49,diff_method_diff_sample
sample_02_cooccurrence_louvain_params_6,sample_15_dice_louvain_params_3,0.41917024320457796,sample_02,cooccurrence,louvain,params_6,10,sample_15,dice,louvain,params_3,3,False,False,True,False,49,diff_method_diff_sample
sample_01_conditional_probability_walktrap_params_4,sample_14_tfidf_similarity_spectral_clustering_params_7,0.2418206730608562,sample_01,conditional_probability,walktrap,params_4,2,sample_14,tfidf_similarity,spectral_clustering,params_7,5,False,False,False,False,49,diff_method_diff_sample
sample_08_cosine_spectral_clustering_params_2,sample_09_dice_spectral_clustering_params_6,0.1646586345381526,sample_08,cosine,spectral_clustering,params_2,4,sample_09,dice,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_01_cooccurrence_spectral_clustering_params_2,sample_15_dice_louvain_params_1,0.014668739071303671,sample_01,cooccurrence,spectral_clustering,params_2,4,sample_15,dice,louvain,params_1,6,False,False,False,False,49,diff_method_diff_sample
sample_16_tfidf_similarity_spectral_clustering_params_11,sample_19_cooccurrence_louvain_params_4,0.2838075742067554,sample_16,tfidf_similarity,spectral_clustering,params_11,8,sample_19,cooccurrence,louvain,params_4,3,False,False,False,False,49,diff_method_diff_sample
sample_08_dice_walktrap_params_4,sample_11_dice_spectral_clustering_params_11,0.14189082675303458,sample_08,dice,walktrap,params_4,2,sample_11,dice,spectral_clustering,params_11,8,False,True,False,False,49,diff_method_diff_sample
sample_02_dice_spectral_clustering_params_8,sample_14_dice_louvain_params_0,0.18947652247602173,sample_02,dice,spectral_clustering,params_8,8,sample_14,dice,louvain,params_0,3,False,True,False,False,49,diff_method_diff_sample
sample_04_correlation_spectral_clustering_params_10,sample_11_lift_louvain_params_3,-0.008202884681112858,sample_04,correlation,spectral_clustering,params_10,5,sample_11,lift,louvain,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_03_jaccard_threshold_components_params_0,sample_09_lift_spectral_clustering_params_11,0.03541781959048146,sample_03,jaccard,threshold_components,params_0,2,sample_09,lift,spectral_clustering,params_11,8,False,False,False,False,49,diff_method_diff_sample
sample_08_dice_walktrap_params_1,sample_16_jaccard_threshold_components_params_1,-0.07321600323979549,sample_08,dice,walktrap,params_1,3,sample_16,jaccard,threshold_components,params_1,4,False,False,False,True,49,diff_method_diff_sample
sample_03_cooccurrence_threshold_components_params_0,sample_03_dice_fast_greedy_params_0,-0.0028448996705032936,sample_03,cooccurrence,threshold_components,params_0,3,sample_03,dice,fast_greedy,params_0,3,True,False,False,True,49,same_sample_diff_method
sample_13_cooccurrence_fast_greedy_params_0,sample_19_tfidf_similarity_louvain_params_0,0.5200834453008981,sample_13,cooccurrence,fast_greedy,params_0,2,sample_19,tfidf_similarity,louvain,params_0,5,False,False,False,True,49,diff_method_diff_sample
sample_11_conditional_probability_walktrap_params_5,sample_16_dice_fast_greedy_params_1,0.10406205630778821,sample_11,conditional_probability,walktrap,params_5,2,sample_16,dice,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_spectral_clustering_params_2,sample_08_correlation_spectral_clustering_params_4,0.2220794714141507,sample_05,tfidf_similarity,spectral_clustering,params_2,4,sample_08,correlation,spectral_clustering,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_00_tfidf_similarity_spectral_clustering_params_6,sample_03_conditional_probability_spectral_clustering_params_2,0.4910358565737052,sample_00,tfidf_similarity,spectral_clustering,params_6,3,sample_03,conditional_probability,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_10_jaccard_spectral_clustering_params_10,sample_10_conditional_probability_walktrap_params_5,0.2019127199138297,sample_10,jaccard,spectral_clustering,params_10,5,sample_10,conditional_probability,walktrap,params_5,2,True,False,False,False,49,same_sample_diff_method
sample_06_tfidf_similarity_spectral_clustering_params_8,sample_14_jaccard_spectral_clustering_params_2,0.1999972652284047,sample_06,tfidf_similarity,spectral_clustering,params_8,8,sample_14,jaccard,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_02_cooccurrence_spectral_clustering_params_5,sample_02_conditional_probability_threshold_components_params_6,0.12871287128712872,sample_02,cooccurrence,spectral_clustering,params_5,8,sample_02,conditional_probability,threshold_components,params_6,6,True,False,False,False,49,same_sample_diff_method
sample_06_cooccurrence_spectral_clustering_params_1,sample_06_cosine_spectral_clustering_params_9,0.24216857405396375,sample_06,cooccurrence,spectral_clustering,params_1,3,sample_06,cosine,spectral_clustering,params_9,3,True,False,True,False,49,same_sample_diff_method
sample_09_correlation_spectral_clustering_params_2,sample_11_conditional_probability_spectral_clustering_params_10,0.4430651168039725,sample_09,correlation,spectral_clustering,params_2,4,sample_11,conditional_probability,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_08_conditional_probability_louvain_params_7,sample_14_jaccard_fast_greedy_params_0,0.10283928413479966,sample_08,conditional_probability,louvain,params_7,19,sample_14,jaccard,fast_greedy,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_03_correlation_spectral_clustering_params_8,sample_19_dice_spectral_clustering_params_6,0.12591431556948798,sample_03,correlation,spectral_clustering,params_8,8,sample_19,dice,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_louvain_params_5,sample_13_tfidf_similarity_walktrap_params_1,0.3694167104571729,sample_03,tfidf_similarity,louvain,params_5,5,sample_13,tfidf_similarity,walktrap,params_1,2,False,True,False,False,49,diff_method_diff_sample
sample_11_tfidf_similarity_walktrap_params_1,sample_15_dice_girvan_newman_params_0,0.051063157062682794,sample_11,tfidf_similarity,walktrap,params_1,2,sample_15,dice,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_06_conditional_probability_louvain_params_2,sample_15_tfidf_similarity_louvain_params_5,0.3025793176053979,sample_06,conditional_probability,louvain,params_2,9,sample_15,tfidf_similarity,louvain,params_5,5,False,False,True,False,49,diff_method_diff_sample
sample_08_pmi_spectral_clustering_params_7,sample_11_jaccard_fast_greedy_params_1,0.06635747821021007,sample_08,pmi,spectral_clustering,params_7,5,sample_11,jaccard,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_louvain_params_2,sample_10_lift_spectral_clustering_params_1,-0.024466013034295155,sample_03,tfidf_similarity,louvain,params_2,5,sample_10,lift,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_02_conditional_probability_walktrap_params_0,sample_19_jaccard_leiden_params_0,0.01720644297145997,sample_02,conditional_probability,walktrap,params_0,3,sample_19,jaccard,leiden,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_16_tfidf_similarity_louvain_params_2,sample_17_conditional_probability_spectral_clustering_params_3,0.24114196323816972,sample_16,tfidf_similarity,louvain,params_2,6,sample_17,conditional_probability,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_05_dice_spectral_clustering_params_6,sample_17_lift_louvain_params_1,-0.025971411314676868,sample_05,dice,spectral_clustering,params_6,3,sample_17,lift,louvain,params_1,2,False,False,False,False,49,diff_method_diff_sample
